"CODIGO CAPITULO","CAPITULO","CODIGO SUBCAPITULO","SUBCAPITULO","CODIGO ITEM","ITEM","UNIDAD","Vr MANO DE OBRA","TOTAL"
"3","VIAS, PUENTES Y TRANSPORTES","3.13","VARIOS","3.13.39","SELLADO DE JUNTAS EN PAVIMENTO FLEXIBLE (INCLUYE LIMPIEZA, SUMINISTRO E INSTALACION DE FONDO Y EMULSION ASFALTICA CRR-1)","ML","$10.067,64","$10.799,29"
"3","VIAS, PUENTES Y TRANSPORTES","3.13","VARIOS","3.13.40","SELLOS PARA JUNTA DE PUENTE SEGUN NORMA  INVIAS","ML","$1.446,00","$35.847,79"
"3","VIAS, PUENTES Y TRANSPORTES","3.13","VARIOS","3.13.41","SEPARADOR ``NEW JERSEY`` BIDIRECCIONAL 1.5 X 0.6 M X 1.1 M (PREFABRICADO, INCLUYE SUMINISTRO E INSTALACION, NO INCLUYE MATERIAL DE BASE","ML","$13.437,02","$303.251,73"
"3","VIAS, PUENTES Y TRANSPORTES","3.13","VARIOS","3.13.42","SEPARADOR ``NEW JERSEY`` MONODIRECCIONAL 1 X 0.6 M (PREFABRICADO, INCLUYE SUMINISTRO E INSTALACION, NO INCLUYE MATERIAL DE BASE","ML","$9.822,09","$248.459,86"
"3","VIAS, PUENTES Y TRANSPORTES","3.13","VARIOS","3.13.43","SUMINISTRO E INSTALACION APOYOS ELASTOMERICOS DE NEOPRENO 35CM*45CM*5CM DUREZA 60","UND","$2.263,00","$459.718,11"
"3","VIAS, PUENTES Y TRANSPORTES","3.13","VARIOS","3.13.44","SUMINISTRO E INSTALACION DE GEOMALLA CON RESISTENCIA ULTIMA 112.6/24.4 KN/M","M2","$2.701,07","$21.248,19"
"3","VIAS, PUENTES Y TRANSPORTES","3.13","VARIOS","3.13.45","SUMINISTRO E INSTALACION DE GEOMALLA CON RESISTENCIA ULTIMA 178,5/53,9 KN/M","M2","$2.701,07","$29.309,99"
"3","VIAS, PUENTES Y TRANSPORTES","3.13","VARIOS","3.13.46","SUMINISTRO E INSTALACION DE GEOMALLA CON RESISTENCIA ULTIMA A 25 KN/M","M2","$2.701,07","$11.745,77"
"3","VIAS, PUENTES Y TRANSPORTES","3.13","VARIOS","3.13.47","SUMINISTRO E INSTALACION DE GEOTEXTIL NO TEJIDO CON RESISTENCIA  A LA TENSION ELONGACION DE 570 N PARA PAVIMENTACION Y REPAVIMENTACION","M2","$1.215,48","$6.494,88"
"3","VIAS, PUENTES Y TRANSPORTES","3.13","VARIOS","3.13.48","SUMINISTRO E INSTALACION DE GEOTEXTIL NO TEJIDO CON RESISTENCIA A LA TENSION ELONGACION DE 530 N PARA PAVIMENTACION Y REPAVIMENTACION","M2","$1.215,48","$5.992,98"
"3","VIAS, PUENTES Y TRANSPORTES","3.13","VARIOS","3.13.49","SUMINISTRO E INSTALACION DE GEOTEXTIL NT 1600 PARA SEPARACION SUBRASANTE/CAPAS GRANULARES Y/O SUBDRENES/FILTROS","M2","$1.215,48","$4.570,23"
"3","VIAS, PUENTES Y TRANSPORTES","3.13","VARIOS","3.13.50","SUMINISTRO E INSTALACION DE GEOTEXTIL NT 1800 PARA SEPARACION SUBRASANTE/CAPAS GRANULARES Y/O SUBDRENES/FILTROS","M2","$1.215,48","$6.480,18"
"3","VIAS, PUENTES Y TRANSPORTES","3.13","VARIOS","3.13.51","SUMINISTRO E INSTALACION DE GEOTEXTIL NT 2000 PARA SEPARACION SUBRASANTE/CAPAS GRANULARES Y/O SUBDRENES/FILTROS","M2","$1.215,48","$7.194,88"
"3","VIAS, PUENTES Y TRANSPORTES","3.13","VARIOS","3.13.52","SUMINISTRO E INSTALACION DE GEOTEXTIL NT 2500 PARA SEPARACION SUBRASANTE/CAPAS GRANULARES Y/O SUBDRENES/FILTROS","M2","$1.215,48","$7.314,33"
"3","VIAS, PUENTES Y TRANSPORTES","3.13","VARIOS","3.13.53","SUMINISTRO E INSTALACION DE GEOTEXTIL NT 3000 PARA SEPARACION SUBRASANTE/CAPAS GRANULARES Y/O SUBDRENES/FILTROS","M2","$1.215,48","$8.712,76"
"3","VIAS, PUENTES Y TRANSPORTES","3.13","VARIOS","3.13.54","SUMINISTRO E INSTALACIÓN DE GEOTEXTIL NT 4000 PARA ESTABILIZACIÓN DE SUBRASANTES/CAPAS- SEPARACION SUBRASANTE/CAPAS GRANULARES Y/O SUBDRENES/FILTROS","M2","$1.215,48","$10.240,18"
"3","VIAS, PUENTES Y TRANSPORTES","3.13","VARIOS","3.13.55","SUMINISTRO E INSTALACIÓN DE GEOTEXTIL NT 5000 PARA ESTABILIZACIÓN DE SUBRASANTES/CAPAS- SEPARACION SUBRASANTE/CAPAS GRANULARES Y/O SUBDRENES/FILTROS","M2","$1.215,48","$14.439,18"
"3","VIAS, PUENTES Y TRANSPORTES","3.13","VARIOS","3.13.56","SUMINISTRO E INSTALACIÓN DE GEOTEXTIL NT 6000 PARA ESTABILIZACIÓN DE SUBRASANTES/CAPAS- SEPARACION SUBRASANTE/CAPAS GRANULARES Y/O SUBDRENES/FILTROS","M2","$1.215,48","$16.338,63"
"3","VIAS, PUENTES Y TRANSPORTES","3.13","VARIOS","3.13.57","SUMINISTRO E INSTALACION DE GEOTEXTIL NT 7000 PARA ESTABILIZACIONSUBRASANTES/CAPAS- SEPARACION SUBRASANTE/CAPAS GRANULARES Y/O SUBDRENES/FILTROS","M2","$1.215,48","$20.171,13"
"3","VIAS, PUENTES Y TRANSPORTES","3.13","VARIOS","3.13.58","SUMINISTRO E INSTALACION DE GEOTEXTIL T, RESIST ULTIMA A LA ROTURA  (TIRA ANCHA)=110 KN/M PARA ESTABILIZACION SUBRASANTE/CAPAS - SEPARACION SUBRASANTE/CAPAS GRANULARES Y/O SUBDRENES/FILTROS","M2","$1.215,48","$16.783,85"
"3","VIAS, PUENTES Y TRANSPORTES","3.13","VARIOS","3.13.59","SUMINISTRO E INSTALACION DE GEOTEXTIL T, RESIST ULTIMA A LA ROTURA (TIRA ANCHA)=45.2 KN/M PARA ESTABILIZACION SUBRASANTE/CAPAS - SEPARACION SUBRASANTE/CAPAS GRANULARES Y/O SUBDRENES/FILTROS","M2","$1.215,48","$8.310,24"
"3","VIAS, PUENTES Y TRANSPORTES","3.13","VARIOS","3.13.60","SUMINISTRO E INSTALACION DE GEOTEXTIL T, RESIST ULTIMA A LA ROTURA (TIRA ANCHA)=69 KN/M PARA ESTABILIZACION SUBRASANTE/CAPAS - SEPARACION SUBRASANTE/CAPAS GRANULARES Y/O SUBDRENES/FILTROS","M2","$1.215,48","$12.199,46"
"3","VIAS, PUENTES Y TRANSPORTES","3.13","VARIOS","3.13.61","SUMINISTRO E INSTALACION DE GEOTEXTIL T, RESIST ULTIMA A LA ROTURA(TIRA ANCHA)=33.8 KN/M PARA SEPARACION SUBRASANTE/CAPAS GRANULARES Y/O SUBDRENES/FILTROS","M2","$1.215,48","$7.339,66"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.01","CONEXIÓN GAS ESTANDAR (ACOMETIDA Y MEDIDOR)","UND","$41.922,58","$336.434,36"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.02","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 1/2`` EN ANDEN TABLETA","ML","$30.509,86","$63.339,16"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.03","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 1/2`` EN ASFALTO","ML","$4.726,88","$83.174,08"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.04","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 1/2`` EN CONCRETO","ML","$4.726,88","$88.495,41"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.05","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 1/2`` EN ZONA VERDE","ML","$21.915,53","$43.424,81"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.06","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 1`` EN ANDEN TABLETA","ML","$30.509,86","$65.516,53"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.07","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 1`` EN ASFALTO","ML","$4.726,88","$84.102,1"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.08","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 1`` EN CONCRETO","ML","$4.726,88","$91.372,95"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.09","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 1`` EN ZONA VERDE","ML","$21.915,53","$45.327,59"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.10","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 2`` EN ANDEN TABLETA","ML","$30.509,86","$75.525,53"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.11","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 2`` EN ASFALTO","ML","$5.402,15","$94.820,14"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.12","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 2`` EN CONCRETO","ML","$5.402,15","$102.090,99"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.13","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 2`` EN ZONA VERDE","ML","$21.915,53","$55.336,59"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.14","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 3/4`` EN ANDEN TABLETA","ML","$30.509,86","$64.471,52"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.15","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 3/4`` EN ASFALTO","ML","$4.726,88","$82.538,43"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.16","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 3/4`` EN CONCRETO","ML","$4.726,88","$89.809,28"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.17","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 3/4`` EN ZONA VERDE","ML","$21.915,53","$43.763,92"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.18","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 3`` EN ANDEN TABLETA","ML","$30.509,86","$102.981,69"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.19","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 3`` EN ASFALTO","ML","$4.726,88","$121.048,6"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.20","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 3`` EN CONCRETO","ML","$4.726,88","$128.319,45"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.21","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 3`` EN ZONA VERDE","ML","$21.915,53","$82.274,09"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.22","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 4`` EN ANDEN TABLETA","ML","$30.509,86","$128.451,02"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.23","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 4`` EN ASFALTO","ML","$4.726,88","$146.517,93"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.24","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 4`` EN CONCRETO","ML","$4.726,88","$153.788,78"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.25","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 4`` EN ZONA VERDE","ML","$21.915,53","$107.743,42"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.26","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 6`` EN ANDEN TABLETA","ML","$32.535,66","$167.352,36"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.27","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 6`` EN ASFALTO","ML","$13.505,37","$190.444,76"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.28","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 6`` EN CONCRETO","ML","$5.402,15","$194.548,85"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.29","SUMINISTRO E INSTALACION DE TUBERIA DE POLIETILENO DE 6`` EN ZONA VERDE","ML","$23.941,33","$145.073,91"
"4","GASODUCTOS","4.01","GASODUCTOS","4.01.30","PUNTO GAS DE 1/2`` EN ACERO GALVANIZADO PRESION CALIBRE 40. ( INCLUYE ACCESORIOS DE INSTALACIÓN )","UND","$61.314,40","$82.738,98"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.01","ADMINISTRADOR (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$2.599.965,00","$2.599.965"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.02","AUDITOR INTERNO DE CALIDAD (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$4.328.807,00","$4.328.807"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.03","AUXILIAR ADMINISTRATIVO (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$1.855.416,00","$1.855.416"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.04","AUXILIAR DE INGENIERIA (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$2.355.753,00","$2.355.753"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.05","BATIMETRISTA AUXILIAR (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$2.288.743,00","$2.288.743"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.06","BATIMETRISTA INPECTOR (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$2.790.569,00","$2.790.569"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.07","CADENERO 1 (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$1.733.310,00","$1.733.310"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.08","CADENERO 2 (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$1.506.967,00","$1.506.967"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.09","DIBUJANTE 1 (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$2.470.413,00","$2.470.413"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.10","DIBUJANTE 2 (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$1.995.391,00","$1.995.391"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.11","DIRECTOR DE INTERVENTORIA (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$9.906.968,00","$9.906.968"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.12","ESPECIALISTA AMBIENTAL (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$7.119.377,00","$7.119.377"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.13","ESPECIALISTA EN ESTRUCTURAS (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$7.119.377,00","$7.119.377"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.14","ESPECIALISTA EN PAVIMENTOS (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$7.119.377,00","$7.119.377"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.15","ESPECIALISTA GEOTECNIA  (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$7.119.377,00","$7.119.377"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.16","INGENIERO RESIDENTE (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$6.419.501,00","$6.419.501"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.17","INSPECTOR 1 (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$2.032.618,00","$2.032.618"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.18","INSPECTOR 2 (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$1.830.101,00","$1.830.101"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.19","LABORATORISTA AUXILIAR (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$1.733.310,00","$1.733.310"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.20","LABORATORISTA INSPECTOR (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$2.473.391,00","$2.473.391"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.21","OPERADOR AUXILIAR DE EQUIPO (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$1.486.120,00","$1.486.120"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.22","OPERADOR EQUIPO DE PERFORACION (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$2.223.223,00","$2.223.223"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.23","PROFESIONAL CATEGORIA 1 (EXPERIENCIA PROFESIONAL MINIMO 12 AÑOS - EXPERIENCIA ESPECIFICA MINIMO 10 AÑOS) (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$12.999.824,00","$12.999.824"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.24","PROFESIONAL CATEGORIA 2 (EXPERIENCIA PROFESIONAL MINIMO 10 AÑOS - EXPERIENCIA ESPECIFICA MINIMO 7 AÑOS) (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$9.906.968,00","$9.906.968"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.25","PROFESIONAL CATEGORIA 3 (EXPERIENCIA PROFESIONAL MINIMO 8 AÑOS - EXPERIENCIA ESPECIFICA MINIMO 5 AÑOS) (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$8.359.795,00","$8.359.795"
"5","SUELDOS Y SALARIOS","5.01","SUELDOS Y SALARIOS","5.01.26","PROFESIONAL CATEGORIA 4 (EXPERIENCIA PROFESIONAL MINIMO 6 AÑOS - EXPERIENCIA ESPECIFICA MINIMO 4 AÑOS) (INCLUYE SALARIO BASE + FACTOR PRESTACIONAL DEL 72.81%)","mes","$7.119.377,00","$7.119.377"
